chunk,line,pre,reject_reason,name,market,country,norm_name,domain,phone,category,address,website,email,contact_page,instagram,facebook,whatsapp,portfolio,source_ref,source_url,fit,live,ambiguous
delta-github-run-31863169781-006.jsonl,21,ACCEPT,,Villas At Fortune Place,Kissimmee,USA,villas at fortune place,dailymanagementresorts.com,14073480330,hotel,"1201 Simpson Rd, Kissimmee, FL",http://www.dailymanagementresorts.com,rfisher@dailymanagementresorts.com,,,,,,overture:eac4543a-3dd3-4a90-af9d-9b63e9fb9a9a,https://explore.overturemaps.org/#id=eac4543a-3dd3-4a90-af9d-9b63e9fb9a9a,B,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,22,ACCEPT,,Daily Property Management,Álvaro Obregón,Mexico,daily property management,dailyproperty.mx,525554945322,real_estate_service,"México, Álvaro Obregón, CMX",https://dailyproperty.mx/,dailypropiedades@gmail.com,,,,,,overture:94173ac1-1a3a-4427-8dad-10cd0809605a,https://explore.overturemaps.org/#id=94173ac1-1a3a-4427-8dad-10cd0809605a,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,23,ACCEPT,,87th Place,Scottsdale,USA,87th place,dakotamanagement.com,14803156520,property_management,"8149 N 87th Pl, Scottsdale, AZ",http://www.dakotamanagement.com/,87place@dakotamanagement.com,,,,,,overture:4a30733a-86fe-493f-a765-b4eba309ccad,https://explore.overturemaps.org/#id=4a30733a-86fe-493f-a765-b4eba309ccad,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,24,ACCEPT,,Property Management and Real Estate Services,Bonita Springs,USA,property management and real estate services,danielleyingles.realtor,12392037130,real_estate_agent,"26711 Dublin Woods Cir, Bonita Springs, FL",http://Danielleyingles.realtor/,danielleyingles.realtor@gmail.com,,,,,,overture:00a8698a-8163-4cfd-952e-4cb91cb06c81,https://explore.overturemaps.org/#id=00a8698a-8163-4cfd-952e-4cb91cb06c81,A,HIGH,1
delta-github-run-31863169781-006.jsonl,25,ACCEPT,,Davenport Professional Property Management,Lake Worth Beach,USA,davenport professional property management,davenportpro.net,15616425080,property_management,"6620 Lake Worth Rd, Lake Worth Beach, FL",http://www.davenportpro.net,info@davenportpro.net,,,,,,overture:e009cf3f-2f29-4e5f-8148-fd0d6a1189b6,https://explore.overturemaps.org/#id=e009cf3f-2f29-4e5f-8148-fd0d6a1189b6,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,26,ACCEPT,,Sunset Daydream Vacation Rental,Naples,USA,sunset daydream vacation rental,daydreamvacayrentals.com,16302536962,holiday_rental_home,"10475 Gulfshore Dr, Naples, FL",https://www.daydreamvacayrentals.com/,ruth@daydreamvacayrentals.com,,,,,,overture:92cc9cbf-b9b7-43b1-b37d-3a19f824d297,https://explore.overturemaps.org/#id=92cc9cbf-b9b7-43b1-b37d-3a19f824d297,A,HIGH,0
delta-github-run-31863169781-006.jsonl,27,ACCEPT,,Daytona Grande Oceanfront Resort,Daytona Beach,USA,daytona grande oceanfront resort,daytonagrande.com,13862717979,resort,"422 N Atlantic Ave, Daytona Beach, FL",http://www.DaytonaGrande.com/,marketing@daytonagrande.com,,,,,,overture:a78bc95c-264e-4019-82f4-c98b9201dd2f,https://explore.overturemaps.org/#id=a78bc95c-264e-4019-82f4-c98b9201dd2f,B,HIGH,0
delta-github-run-31863169781-006.jsonl,28,ACCEPT,,Hilton Daytona Beach Oceanfront Resort,Daytona Beach,USA,hilton daytona beach oceanfront resort,daytonahilton.com,13862548200,beach_resort,"100 N Atlantic Ave, Daytona Beach, FL",https://www.daytonahilton.com/,concierge@daytonahilton.com,,,,,,overture:e00f975a-cb35-41ea-97bf-2d1f5ff32923,https://explore.overturemaps.org/#id=e00f975a-cb35-41ea-97bf-2d1f5ff32923,B,HIGH,0
delta-github-run-31863169781-006.jsonl,29,ACCEPT,,Diane’s villa Holiday Rental,Davenport,USA,dianes villa holiday rental,dianesvilla.com,447748336994,holiday_rental_home,"247 Lancaster Dr, Davenport, FL",http://www.dianesvilla.com/,info@dianesvilla.com,,,,,,overture:c992aa7a-0e6f-4892-aa3e-c4e427d48a75,https://explore.overturemaps.org/#id=c992aa7a-0e6f-4892-aa3e-c4e427d48a75,A,HIGH,0
delta-github-run-31863169781-006.jsonl,30,ACCEPT,,DiNardo Property Management and Real Estate,Port Orange,USA,dinardo property management and real estate,dinardorealestate.com,13864927837,property_management,"610 Dunlawton Ave, Port Orange, FL",http://dinardorealestate.com/,info@dinardorealestate.com,,,,,,overture:4f63c7ad-1a13-4131-a205-9e37942be91b,https://explore.overturemaps.org/#id=4f63c7ad-1a13-4131-a205-9e37942be91b,A,MEDIUM,1
delta-github-run-31863169781-006.jsonl,31,ACCEPT,,Disney Dreams Vacation Rentals,Kissimmee,USA,disney dreams vacation rentals,disneydreamsvacationrentals.com,17746960169,holiday_rental_home,"2577 Maneshaw Ln, Kissimmee, FL",https://www.disneydreamsvacationrentals.com/,info@disneydreamsvacationrentals.com,,,,,,overture:e4a98ad3-f6f9-4b4e-9c4c-5b56fdd3bc4d,https://explore.overturemaps.org/#id=e4a98ad3-f6f9-4b4e-9c4c-5b56fdd3bc4d,A,HIGH,0
delta-github-run-31863169781-006.jsonl,32,ACCEPT,,Disney Vacation Homes,Kissimmee,USA,disney vacation homes,disneyvacationhomes.com,18632476896,property_management,"7862 W Irlo Bronson Memorial Hwy, Kissimmee, FL",http://www.disneyvacationhomes.com/,dwsvillasorlando@gmail.com,,,,,,overture:f0a6c041-931f-4a8d-96fd-5a37b02a4467,https://explore.overturemaps.org/#id=f0a6c041-931f-4a8d-96fd-5a37b02a4467,A,HIGH,1
delta-github-run-31863169781-006.jsonl,33,ACCEPT,,Distinctive Beach Rentals,Fort Myers Beach,USA,distinctive beach rentals,distinctivebeachrentals.com,12394632222,holiday_rental_home,"2801 Estero Blvd, Fort Myers Beach, FL",http://www.distinctivebeachrentals.com/,ftmservices@distinctivebeachrentals.com,,https://www.instagram.com/distinctivebeachrentals/,,,,overture:a9f24ae0-5ca7-44cf-b26c-2d243d7316c1,https://explore.overturemaps.org/#id=a9f24ae0-5ca7-44cf-b26c-2d243d7316c1,A,HIGH,0
delta-github-run-31863169781-006.jsonl,34,ACCEPT,,DND Property Management,Miami,USA,dnd property management,dndpm.com,17868149506,property_management,"9100 S Dadeland Blvd, Miami, FL",https://dndpm.com/,customers@dndpm.com,,,,,,overture:08e320b4-eb42-4c7d-a658-a62c67f8db24,https://explore.overturemaps.org/#id=08e320b4-eb42-4c7d-a658-a62c67f8db24,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,35,ACCEPT,,DNS Property Management Inc,Davie,USA,dns property management inc,dnsproperties.com,19545845258,property_management,"4350 SW 59th Ave, Davie, FL",https://www.dnsproperties.com/,info@dnsproperties.com,,,,,,overture:e9d27832-92de-45cc-8c60-0d6b293b6930,https://explore.overturemaps.org/#id=e9d27832-92de-45cc-8c60-0d6b293b6930,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,36,ACCEPT,,Dock and Key Real Estate and Property Management,Fort Myers,USA,dock and key real estate and property management,dockandkey.com,12394564027,real_estate_service,"13420 Parker Commons Blvd, Fort Myers, FL",http://www.dockandkey.com/,david@dockandkey.com,,,,,,overture:1da345cc-6173-44f4-a5aa-f20be046f750,https://explore.overturemaps.org/#id=1da345cc-6173-44f4-a5aa-f20be046f750,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,37,ACCEPT,,Dockside Delight Vacation Rental,Punta Gorda,USA,dockside delight vacation rental,docksidedelight.com,15055630303,lodging,"2060 Matecumbe Key Rd, Punta Gorda, FL",http://DocksideDelight.com/,docksidedelight2106@gmail.com,,,,,,overture:28490f26-b425-4975-8ad7-095c58dfe59d,https://explore.overturemaps.org/#id=28490f26-b425-4975-8ad7-095c58dfe59d,A,HIGH,0
delta-github-run-31863169781-006.jsonl,38,ACCEPT,,Dominguez Property Management,Estero,USA,dominguez property management,dominguezpropertymanagement.com,12394627038,property_management,"20791 Three Oaks Pkwy, Estero, FL",http://www.dominguezpropertymanagement.com/,dpminfo@dominguezpropertymanagement.com,,,,,,overture:8e44675b-3ace-48e4-9a17-8b64b74dfe0f,https://explore.overturemaps.org/#id=8e44675b-3ace-48e4-9a17-8b64b74dfe0f,A,MEDIUM,1
delta-github-run-31863169781-006.jsonl,39,ACCEPT,,Doyle and McGrath Real Estate and Property Management,Lutz,USA,doyle and mcgrath real estate and property management,doylemcgrath.com,18139487368,property_management,"19005 N Dale Mabry Hwy, Lutz, FL",https://www.doylemcgrath.com,natalie.morrison@doylemcgrath.com,,,,,,overture:a157cedf-5baf-430e-88f9-60480b2e8942,https://explore.overturemaps.org/#id=a157cedf-5baf-430e-88f9-60480b2e8942,A,MEDIUM,1
delta-github-run-31863169781-006.jsonl,40,ACCEPT,,Dream Star Vacation Homes & Real Estate LLC,Bradenton,USA,dream star vacation homes real estate llc,dreamstarvacation.com,19415458662,property_management,"1001 Carlton Arms Blvd, Bradenton, FL",http://www.dreamstarvacation.com/,dreamstarvacation@gmail.com,,,,,,overture:b697eb41-9bca-4979-869b-0e27e5f122c3,https://explore.overturemaps.org/#id=b697eb41-9bca-4979-869b-0e27e5f122c3,A,HIGH,1
delta-github-run-31863169781-006.jsonl,41,ACCEPT,,Dreamstay Short Term Rentals,Kissimmee,USA,dreamstay short term rentals,dreamstaystr.com,15105005204,holiday_rental_home,"1638 Lima Ave, Kissimmee, FL",https://www.dreamstaystr.com/,info@dreamstaystr.com,,,,,,overture:cdbcf9ff-7497-4cdb-b99b-cac3d65e081a,https://explore.overturemaps.org/#id=cdbcf9ff-7497-4cdb-b99b-cac3d65e081a,A,HIGH,0
delta-github-run-31863169781-006.jsonl,42,ACCEPT,,DST Property Management,Pompano Beach,USA,dst property management,dstpm.net,19549332353,property_management,"2300 W Sample Rd, Pompano Beach, FL",http://www.dstpm.net/,info@dstpm.net,,,,,,overture:13096075-2706-4252-9ef6-5c7b98b6831d,https://explore.overturemaps.org/#id=13096075-2706-4252-9ef6-5c7b98b6831d,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,43,ACCEPT,,Dwellings Property Management,Fort Lauderdale,USA,dwellings property management,dwellingsfortlauderdale.com,19542902941,property_management,"1107 NW 4th Ave, Fort Lauderdale, FL",http://dwellingsfortlauderdale.com/,daren@dwellingsfortlauderdale.com,,,,,,overture:a7e1847a-525a-466e-9ab1-f151751eaad6,https://explore.overturemaps.org/#id=a7e1847a-525a-466e-9ab1-f151751eaad6,A,HIGH,1
delta-github-run-31863169781-006.jsonl,44,ACCEPT,,Eagle Short Term Rental,Port St Lucie,USA,eagle short term rental,eagleshorttermrental.com,17542462305,holiday_rental_home,"1568 SW California Blvd, Port St Lucie, FL",http://Eagleshorttermrental.com/,info@eagleshorttermrental.com,,,,,,overture:634c5d9c-d8cd-460a-8a8d-1328151f228d,https://explore.overturemaps.org/#id=634c5d9c-d8cd-460a-8a8d-1328151f228d,A,HIGH,0
delta-github-run-31863169781-006.jsonl,45,ACCEPT,,Evergreen Florida Vacation Homes,Kissimmee,USA,evergreen florida vacation homes,efvh.com,14078831592,property_management,"1420 Celebration Blvd, Kissimmee, FL",http://www.efvh.com/,bookefvh@gmail.com,,,,,,overture:7a17e74d-807c-4c86-86b0-e4bb2ae9ba45,https://explore.overturemaps.org/#id=7a17e74d-807c-4c86-86b0-e4bb2ae9ba45,A,HIGH,1
delta-github-run-31863169781-006.jsonl,46,ACCEPT,,El Edén Luxury Villas,Cihuatlán,Mexico,el eden luxury villas,eleden.mx,523151136042,resort,"CALLEJON SIN REFERENCIA 35, Cihuatlán",http://www.eleden.mx/,hola@eleden.mx,,,,,,overture:5b1f0da4-3456-4bc2-b100-04ca1eea1066,https://explore.overturemaps.org/#id=5b1f0da4-3456-4bc2-b100-04ca1eea1066,A,HIGH,0
delta-github-run-31863169781-006.jsonl,47,ACCEPT,,Elegant Homes Property Management LLC,North Lauderdale,USA,elegant homes property management llc,eleganthpm.com,19547738244,property_management,"999 S Rock Island Rd, North Lauderdale, FL",http://www.Eleganthpm.com/,info@eleganthpm.com,,,,,,overture:f9ca187c-8e02-4000-8467-7bda9b97adfc,https://explore.overturemaps.org/#id=f9ca187c-8e02-4000-8467-7bda9b97adfc,A,PERMISSIVE,1
delta-github-run-31863169781-006.jsonl,48,ACCEPT,,Element Vacation Homes,Kissimmee,USA,element vacation homes,elementvacationhomes.com,14074878000,holiday_rental_home,"Kissimmee, FL",http://www.elementvacationhomes.com/,info@elementvacationhomes.com,,https://www.instagram.com/elementvacationhomes/,,,,overture:0f9a1496-e73b-4019-b302-3209a42dbfec,https://explore.overturemaps.org/#id=0f9a1496-e73b-4019-b302-3209a42dbfec,A,HIGH,0
delta-github-run-31863169781-006.jsonl,49,ACCEPT,,Elite Beach Vacation Rentals,Largo,USA,elite beach vacation rentals,elitebeachrentals.com,17279105511,holiday_rental_home,"1886 W Bay Dr, Largo, FL",http://www.elitebeachrentals.com/,stay@elitebeachrentals.com,,,,,,overture:9017dae9-d5cf-4ba0-98c9-e0895611e60c,https://explore.overturemaps.org/#id=9017dae9-d5cf-4ba0-98c9-e0895611e60c,A,HIGH,0
delta-github-run-31863169781-006.jsonl,50,ACCEPT,,Elite Property Management,Boca Raton,USA,elite property management,elitepropmgt.com,15612062770,property_management,"1515 N Federal Hwy, Boca Raton, FL",http://elitepropmgt.com/,info@elitepropmgt.com,,,,,,overture:bbf20f6e-d6fd-4799-8acd-f141b33ce73a,https://explore.overturemaps.org/#id=bbf20f6e-d6fd-4799-8acd-f141b33ce73a,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,1,ACCEPT,,Elite Vacation Homes,Kissimmee,USA,elite vacation homes,elitevacationhomes.com,4073970850,hotel,"5299 W Irlo Bronson Memorial Hwy, Kissimmee, FL",http://elitevacationhomes.com,rentals@elitevacationhomes.com,,,,,,overture:3b83eaf9-65b9-4da3-8013-dfdd56bfcb0f,https://explore.overturemaps.org/#id=3b83eaf9-65b9-4da3-8013-dfdd56bfcb0f,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,2,ACCEPT,,Ellie's Landing Waterfront Vacation Rentals,Port Charlotte,USA,ellie s landing waterfront vacation rentals,ellieslanding.com,,holiday_rental_home,"19028 Midway Blvd, Port Charlotte, FL",http://ellieslanding.com/,ellieslanding@gmail.com,,,,,,overture:9da72362-66a6-45fc-a07d-1a79bf95d0c9,https://explore.overturemaps.org/#id=9da72362-66a6-45fc-a07d-1a79bf95d0c9,A,HIGH,0
delta-github-run-31863169781-007.jsonl,3,ACCEPT,,Endless Summer - Kissimmee Florida Vacation Home,Kissimmee,USA,endless summer kissimmee florida vacation home,endlesssummerfloridahouse.com,14079008564,holiday_rental_home,"8502 Blue Horizon Ct, Kissimmee, FL",http://www.endlesssummerfloridahouse.com/,info@endlesssummerfloridahouse.com,,https://www.instagram.com/endlesssummerfloridahouse/,,,,overture:f6401b34-7856-4e1a-aad7-6c56ec25075a,https://explore.overturemaps.org/#id=f6401b34-7856-4e1a-aad7-6c56ec25075a,A,HIGH,0
delta-github-run-31863169781-007.jsonl,4,ACCEPT,,Exclusive Property Management,Fort Lauderdale,USA,exclusive property management,exclusivepm.net,19549691330,property_management,"2945 W Cypress Creek Rd, Fort Lauderdale, FL",http://www.exclusivepm.net/,admin@exclusivepm.net,,,,,,overture:a8bc8a76-7a47-4836-9c96-5b986876d51b,https://explore.overturemaps.org/#id=a8bc8a76-7a47-4836-9c96-5b986876d51b,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,5,ACCEPT,,Vacation Villas Lounge,Kissimmee,USA,vacation villas lounge,fantasyworldresort.com,13056661884,hotel,"5000 Hart Ave, Kissimmee, FL",http://fantasyworldresort.com,info@fantasyworldresort.com,,,,,,overture:6f2aaa24-81c9-4270-8a17-7e76d28037cf,https://explore.overturemaps.org/#id=6f2aaa24-81c9-4270-8a17-7e76d28037cf,B,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,6,ACCEPT,,Flagler Beach Vacation Rentals,Flagler Beach,USA,flagler beach vacation rentals,fbvr.net,13865176700,holiday_rental_home,"1820 S Oceanshore Blvd, Flagler Beach, FL",http://www.fbvr.net/,flaglerbeachmotel@hotmail.com,,,,,,overture:9f0b15ee-d389-499d-9d62-e47e46481512,https://explore.overturemaps.org/#id=9f0b15ee-d389-499d-9d62-e47e46481512,A,HIGH,0
delta-github-run-31863169781-007.jsonl,7,ACCEPT,,Ideal Vacation Home,Kissimmee,USA,ideal vacation home,feriasemorlando.com.br,14077937345,holiday_rental_home,"6996 Piazza Grande Ave, Kissimmee, FL",http://www.feriasemorlando.com.br/,info@feriasemorlando.com.br,,,,,,overture:c3cf2fd9-d9ab-447a-b23d-1cc9e213da0f,https://explore.overturemaps.org/#id=c3cf2fd9-d9ab-447a-b23d-1cc9e213da0f,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,8,ACCEPT,,Beach Bungalow,Indialantic,USA,beach bungalow,firstbeach.com,13219841330,holiday_rental_home,"312 Wavecrest Ave, Indialantic, FL",http://firstbeach.com/,rfin88@gmail.com,,,,,,overture:fdc03f22-a0c8-4637-9b13-7c069b7c8c8e,https://explore.overturemaps.org/#id=fdc03f22-a0c8-4637-9b13-7c069b7c8c8e,A,HIGH,0
delta-github-run-31863169781-007.jsonl,9,ACCEPT,,First Choice Florida Vacation Rentals,St Augustine,USA,first choice florida vacation rentals,firstchoiceflorida.com,19044297373,holiday_rental_home,"1045 A1a Beach Blvd, St Augustine, FL",https://firstchoiceflorida.com/,info@firstchoiceflorida.com,,,,,,overture:fdfb730f-8ee0-47b7-871f-03f645b44419,https://explore.overturemaps.org/#id=fdfb730f-8ee0-47b7-871f-03f645b44419,A,HIGH,0
delta-github-run-31863169781-007.jsonl,10,ACCEPT,,First Place Realty and Property Management,South Daytona,USA,first place realty and property management,firstplaceproperty.com,13862539632,property_management,"927 Beville Rd, South Daytona, FL",http://www.FirstPlaceProperty.com/,c21otte@yahoo.com,,,,,,overture:b90bdb71-6f64-498e-b70b-f9c9e21130b8,https://explore.overturemaps.org/#id=b90bdb71-6f64-498e-b70b-f9c9e21130b8,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,11,ACCEPT,,First Tier Rentals - Property Management Haines City,Haines City,USA,first tier rentals property management haines city,firsttierrentals.com,18632168779,property_management,"124 Kenny Blvd, Haines City, FL",https://www.firsttierrentals.com/,info@firsttierrentals.com,,,,,,overture:5f946379-3aa2-4b1f-90c7-1f2a7ebe37e3,https://explore.overturemaps.org/#id=5f946379-3aa2-4b1f-90c7-1f2a7ebe37e3,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,12,ACCEPT,,The Suites at Fishermen's Village,Punta Gorda,USA,the suites at fishermen s village,fishermensvillage.com,19416216046,resort,"1200 W Retta Esplanade, Punta Gorda, FL",https://www.fishermensvillage.com/stay,thesuites@fishermensvillage.com,,https://www.instagram.com/fishermensvillage_pg/,,,,overture:ccd1d29f-2e23-4fca-875e-a0db247636fd,https://explore.overturemaps.org/#id=ccd1d29f-2e23-4fca-875e-a0db247636fd,B,HIGH,0
delta-github-run-31863169781-007.jsonl,13,ACCEPT,,Fishin' Tradition Vacation Rental,Eastpoint,USA,fishin tradition vacation rental,fishintradition.com,18506535005,holiday_rental_home,"788 W Bay Shore Dr, Eastpoint, FL",http://www.fishintradition.com/,stay@fishintradition.com,,,,,,overture:d4c5f1bc-aff0-4ae5-b32b-35ab6155f891,https://explore.overturemaps.org/#id=d4c5f1bc-aff0-4ae5-b32b-35ab6155f891,A,HIGH,0
delta-github-run-31863169781-007.jsonl,14,ACCEPT,,Fisterra Luxury Eco-Camping,Puebla,Mexico,fisterra luxury eco camping,fisterraglamping.com,524441115719,resort,"el pinal, Puebla",http://fisterraglamping.com/,fisterra.clientes@gmail.com,,,,,,overture:69053dee-8a07-45b3-ab5d-e4d4eda28066,https://explore.overturemaps.org/#id=69053dee-8a07-45b3-ab5d-e4d4eda28066,B,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,15,ACCEPT,,Clearwater Beach Florida Weather & Hotels,Clearwater Beach,USA,clearwater beach florida weather hotels,fl-lodging.com,17274897870,resort,"540 Mandalay Ave, Clearwater Beach, FL",https://m.clearwater.fl-lodging.com/?l=Clearwater,admin@fl-lodging.com,,,,,,overture:96927520-e8aa-450f-acf1-91c18facf60f,https://explore.overturemaps.org/#id=96927520-e8aa-450f-acf1-91c18facf60f,A,HIGH,0
delta-github-run-31863169781-007.jsonl,16,ACCEPT,,Arlene's Family Vacation Home at FLA4U,Kissimmee,USA,arlene s family vacation home at fla4u,fla4u.com,16103934798,holiday_rental_home,"1545 Oak Hill Trl, Kissimmee, FL",http://www.fla4u.com/,arlene@fla4u.com,,,,,,overture:4b771b04-ebf8-42a8-a6f7-4c1d6a88971d,https://explore.overturemaps.org/#id=4b771b04-ebf8-42a8-a6f7-4c1d6a88971d,A,MEDIUM,0
delta-github-run-31863169781-007.jsonl,17,ACCEPT,,Flagler4Rent.Com Property Management,Palm Coast,USA,flagler4rent com property management,flagler4rent.com,13869318417,property_management,"300 Palm Coast Pkwy NE, Palm Coast, FL",http://www.Flagler4Rent.com/,rentalmgr@flagler4rent.com,,,,,,overture:c94212e3-8138-4922-9ca0-6c9f81b0c696,https://explore.overturemaps.org/#id=c94212e3-8138-4922-9ca0-6c9f81b0c696,A,MEDIUM,1
delta-github-run-31863169781-007.jsonl,18,ACCEPT,,Flagler Beach House - Oceanfront Vacation Rental,Flagler Beach,USA,flagler beach house oceanfront vacation rental,flaglerbh.com,13863618009,holiday_rental_home,"3373 N Oceanshore Blvd, Flagler Beach, FL",https://www.flaglerbh.com/,bookings@flaglerbh.com,,,,,,overture:a663a524-508f-46d4-9d1e-68f277298f1e,https://explore.overturemaps.org/#id=a663a524-508f-46d4-9d1e-68f277298f1e,A,PERMISSIVE,1
